Date,day,tweet_count_islam,tweet_count_blm,tweet_count_all
2017-03-08,Wednesday,56,15,4603
2017-03-08,Wednesday,56,15,4603
2017-03-08,Wednesday,56,15,4603
2017-03-08,Wednesday,56,15,4603
2017-03-08,Wednesday,56,15,4603
2017-03-08,Wednesday,56,15,4603
2017-03-08,Wednesday,56,15,4603
2017-03-08,Wednesday,56,15,4603
2017-03-08,Wednesday,56,15,4603
2017-03-08,Wednesday,56,15,4603
2017-03-08,Wednesday,56,15,4603
2017-03-08,Wednesday,56,15,4603
2017-03-08,Wednesday,56,15,4603
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-09,Thursday,99,16,4455
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-10,Friday,127,15,4052
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-11,Saturday,89,10,3791
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-12,Sunday,106,33,3793
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-13,Monday,92,36,4122
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-14,Tuesday,149,37,4732
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-15,Wednesday,48,23,3675
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-16,Thursday,68,28,4001
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-17,Friday,79,10,3735
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-18,Saturday,69,12,3447
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-19,Sunday,147,21,3475
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-20,Monday,93,14,3999
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-21,Tuesday,64,23,3921
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-22,Wednesday,131,21,5184
2017-03-23,Thursday,201,29,5262
2017-03-23,Thursday,201,29,5262
2017-03-23,Thursday,201,29,5262
2017-03-23,Thursday,201,29,5262
2017-03-23,Thursday,201,29,5262
2017-03-23,Thursday,201,29,5262
2017-03-23,Thursday,201,29,5262
